p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
GCHFR.5	0.00571457362459133	-0.922449867138396	0.188	0.329	1	6	GCHFR
FAM107B.1	0.00572538080722177	-0.673356627730057	0.412	0.537	1	6	FAM107B
TUBA1A.2	0.00572890007958843	0.66223865493679	0.365	0.238	1	6	TUBA1A
SERTAD1.4	0.00575595886716284	-1.15568549248627	0.141	0.274	1	6	SERTAD1
TAGLN2.4	0.00577359951131397	0.480426547919134	0.753	0.623	1	6	TAGLN2
EIF2A.2	0.00577772443529936	0.740590041197586	0.306	0.184	1	6	EIF2A
VDAC2.1	0.00579770043843496	0.530874964803799	0.506	0.369	1	6	VDAC2
CUX1	0.00580449472242063	1.49266309681757	0.165	0.082	1	6	CUX1
CHCHD7	0.00580543156049065	0.697785034064705	0.282	0.164	1	6	CHCHD7
LPAR5.2	0.00582917699816656	-3.14940585721426	0.012	0.103	1	6	LPAR5
PSMC5.3	0.00584554151453075	0.584593463935979	0.529	0.403	1	6	PSMC5
IFNGR1	0.00587362346762833	-1.09858143775943	0.141	0.275	1	6	IFNGR1
C2orf68.1	0.005969241074125	0.782464806859691	0.282	0.168	1	6	C2orf68
AKAP7.1	0.00601265368769369	0.924841079724363	0.188	0.095	1	6	AKAP7
UBQLN1	0.00602647707112732	0.727238380840604	0.329	0.208	1	6	UBQLN1
JAZF1.1	0.00606117119788103	-1.05660024490911	0.212	0.343	1	6	JAZF1
SMC5	0.00606561367985397	0.524697225277565	0.447	0.301	1	6	SMC5
AL133453.1	0.00608306469176804	1.23823956126216	0.141	0.064	1	6	AL133453.1
ZC3H12A.2	0.00613157024239894	-1.46424426755418	0.082	0.203	1	6	ZC3H12A
CHORDC1.2	0.0061468621846731	0.539644290224032	0.376	0.239	1	6	CHORDC1
NUP107	0.00615963741725505	1.04002144372362	0.176	0.088	1	6	NUP107
ZFAND1	0.00616738726950568	0.809680021804501	0.212	0.112	1	6	ZFAND1
TCF7.2	0.00616967537725914	1.02916214063552	0.176	0.088	1	6	TCF7
SEPTIN11.2	0.00616998882225851	0.854655355856334	0.235	0.131	1	6	SEPTIN11
RCSD1.1	0.00620702545150135	0.404286592898568	0.565	0.405	1	6	RCSD1
HEATR6	0.00621688835067453	1.36535005968828	0.106	0.042	1	6	HEATR6
DOT1L.5	0.00641218270405465	-2.06538207982772	0.047	0.154	1	6	DOT1L
FAHD2A	0.00641952554154272	0.983598304126197	0.141	0.064	1	6	FAHD2A
PARP14.5	0.00644259739804076	-0.748964033475127	0.435	0.559	1	6	PARP14
PSTPIP1.2	0.00645043224508135	0.745512912091917	0.353	0.228	1	6	PSTPIP1
NPAT	0.00646990113527186	0.642740368178281	0.318	0.194	1	6	NPAT
TRIOBP	0.00647490222294109	0.753300758660653	0.224	0.12	1	6	TRIOBP
EEA1.1	0.00648462347077486	0.678038957175556	0.306	0.185	1	6	EEA1
LRRC57	0.00652029546985264	0.86754111365143	0.212	0.113	1	6	LRRC57
ATMIN	0.00652232121125778	0.726643093614797	0.282	0.167	1	6	ATMIN
SYNRG	0.00652814503136032	0.640175026714815	0.435	0.309	1	6	SYNRG
KIR3DL1.1	0.00653461057533275	-3.34281039994956	0.012	0.101	1	6	KIR3DL1
GNAQ	0.00654382084294563	1.56252250208935	0.118	0.05	1	6	GNAQ
RNASET2.2	0.00657559509242124	0.86773539597649	0.282	0.173	1	6	RNASET2
GXYLT1.1	0.00660369170253574	1.04324260031754	0.224	0.126	1	6	GXYLT1
APOLD1.1	0.00661742597223495	1.23045443101407	0.176	0.091	1	6	APOLD1
ZBTB24	0.00663222910169453	0.797878457397674	0.247	0.14	1	6	ZBTB24
BAZ2A.1	0.00666077102432914	0.463751456125795	0.506	0.366	1	6	BAZ2A
CHPT1	0.00667371504522624	1.24781950104154	0.118	0.049	1	6	CHPT1
PMAIP1.4	0.00667982111620596	-1.78654969696063	0.071	0.185	1	6	PMAIP1
SH2D1B.3	0.00669718511453511	-0.786061600234998	0.494	0.595	1	6	SH2D1B
IFIH1.3	0.00674229132859759	-1.24840080322435	0.094	0.217	1	6	IFIH1
AC007038.2	0.00674444281964134	1.20952611936299	0.118	0.049	1	6	AC007038.2
TRIM24	0.00685082250591903	0.929435715325312	0.212	0.114	1	6	TRIM24
DUSP16.1	0.00685451082900712	1.22998210759468	0.2	0.108	1	6	DUSP16
MLLT10	0.00686496677912762	0.997066217397867	0.176	0.089	1	6	MLLT10
ZBTB17	0.00687866730364696	1.1539269107671	0.129	0.057	1	6	ZBTB17
TDP2	0.00688244558515132	0.856081246783945	0.271	0.16	1	6	TDP2
ATF4.4	0.00690019740652643	0.577576982209158	0.471	0.348	1	6	ATF4
STARD3	0.00692170919008218	-1.00501286888664	0.106	0.238	1	6	STARD3
NAB2.6	0.0069225499957598	-2.19692414304624	0.047	0.151	1	6	NAB2
AC008124.1.1	0.00693067803546467	0.750680730397884	0.282	0.169	1	6	AC008124.1
NXPH4.3	0.00694667154778849	-2.0496721384354	0.047	0.153	1	6	NXPH4
KLHL8	0.00696063406173307	0.986524315370145	0.176	0.089	1	6	KLHL8
GALNT1	0.00696158435649134	0.65708550151224	0.435	0.31	1	6	GALNT1
UBE4A.1	0.00701225893080705	0.698878635737086	0.271	0.157	1	6	UBE4A
ACBD6	0.00701956114893968	0.866342321917757	0.294	0.185	1	6	ACBD6
ZBTB4	0.00702097121556759	-1.37115175771105	0.106	0.227	1	6	ZBTB4
CD84.2	0.00703486881908599	-3.57065310887878	0.012	0.1	1	6	CD84
KLHDC4.1	0.007035731594083	-2.40045805894937	0.024	0.119	1	6	KLHDC4
ZNF32	0.00704573882078768	0.702599558412565	0.376	0.255	1	6	ZNF32
GKAP1	0.00714259906309448	0.897078593724228	0.212	0.114	1	6	GKAP1
HPS1	0.00718664999937894	1.02916214063552	0.176	0.089	1	6	HPS1
LGALS8	0.00722607061885226	0.678884801503547	0.306	0.185	1	6	LGALS8
NOL8.1	0.0072357709729295	1.01114303021252	0.224	0.126	1	6	NOL8
ZNF770.2	0.00728167801411952	0.792078542685555	0.376	0.267	1	6	ZNF770
NDUFS4	0.00735423835493156	0.812704241895855	0.247	0.141	1	6	NDUFS4
SERPINB1	0.00736343320977936	0.524575737589098	0.494	0.352	1	6	SERPINB1
PDCL3.2	0.00736842037723118	0.778653385802761	0.247	0.14	1	6	PDCL3
HNRNPA2B1.4	0.00742020063371882	-0.431549591172099	0.729	0.808	1	6	HNRNPA2B1
R3HDM2.4	0.00742292014631936	0.636117560227277	0.412	0.286	1	6	R3HDM2
NCOR2	0.00746580634525213	0.8119154636974	0.318	0.204	1	6	NCOR2
UBR4.1	0.00746594070761705	-1.44066693759927	0.082	0.199	1	6	UBR4
ARL2	0.00747844292170959	1.2858342473914	0.106	0.043	1	6	ARL2
PRPF4.3	0.00749446704318685	0.787528204609017	0.224	0.123	1	6	PRPF4
GOLGA8A	0.00749461837981905	1.00904934195646	0.294	0.191	1	6	GOLGA8A
TADA3.1	0.00750184602055972	0.635342644165799	0.412	0.286	1	6	TADA3
NEAT1.2	0.00750319947232604	-0.534895761262371	0.965	0.946	1	6	NEAT1
TBC1D13	0.00750463698936842	1.48712465522226	0.118	0.051	1	6	TBC1D13
ARL4C.4	0.00751115914051466	0.382571544962889	0.859	0.788	1	6	ARL4C
PKN2	0.00755550354987127	0.620690321734595	0.4	0.274	1	6	PKN2
FLNA.1	0.00756742818005383	-0.698124283694903	0.282	0.429	1	6	FLNA
RPE	0.00772409775884865	0.968572791162344	0.2	0.107	1	6	RPE
ABCA2.1	0.00776557416356729	0.893673927237693	0.224	0.125	1	6	ABCA2
DRAM2	0.00777290303758487	0.980016252995146	0.224	0.126	1	6	DRAM2
MRPL22.1	0.00777603762733259	0.659325632844168	0.318	0.196	1	6	MRPL22
NDUFS7.1	0.00779254241653907	0.771739427959893	0.318	0.203	1	6	NDUFS7
ITGB1.2	0.00779985189120688	0.71785582127053	0.459	0.343	1	6	ITGB1
FUCA2	0.00789179784680985	1.1539269107671	0.118	0.05	1	6	FUCA2
DPH3.2	0.00790007675495843	-1.19946930523216	0.094	0.215	1	6	DPH3
TKT	0.0079190023597752	0.80094931190242	0.294	0.18	1	6	TKT
COX18	0.00796491773232993	1.39196292221104	0.118	0.051	1	6	COX18
POLG2	0.00800354603597481	1.25466124516618	0.129	0.058	1	6	POLG2
HBS1L	0.00801466686780099	0.775487555678875	0.271	0.16	1	6	HBS1L
IFI27L2.1	0.0080188916825343	-1.08490989392761	0.129	0.256	1	6	IFI27L2
SIGLEC7.3	0.00812365384371018	-1.69550211456155	0.059	0.166	1	6	SIGLEC7
THOC7.3	0.0081237149732827	0.508724768261836	0.447	0.309	1	6	THOC7
PGLS.1	0.00813481670388399	0.81574997086842	0.388	0.281	1	6	PGLS
RTRAF.3	0.00814215788049566	0.60983425396983	0.435	0.312	1	6	RTRAF
ABHD10	0.00823003155090391	1.07130085822826	0.153	0.074	1	6	ABHD10
ECHS1.2	0.00824866169527101	0.596755789744318	0.424	0.292	1	6	ECHS1
NSD3	0.00825327396992492	0.390366876945226	0.659	0.535	1	6	NSD3
PIK3IP1.4	0.00826044816957103	-0.697961800753695	0.365	0.496	1	6	PIK3IP1
INPP1	0.00838980570755667	1.23448719180327	0.129	0.058	1	6	INPP1
EIF3J.3	0.00841046408923975	0.512735099133473	0.447	0.312	1	6	EIF3J
U2SURP.2	0.0085056843739585	0.419661269589087	0.659	0.506	1	6	U2SURP
ACTL6A.2	0.00858410045467068	0.90927563087585	0.212	0.117	1	6	ACTL6A
EID1.1	0.00864539858286627	0.367490388704553	0.671	0.542	1	6	EID1
TMEM179B.1	0.00867026283404964	0.565883132451545	0.412	0.276	1	6	TMEM179B
PPP1R12A.1	0.00867240072933248	0.403301563812834	0.647	0.527	1	6	PPP1R12A
CNST	0.00868887738675209	0.65791005362198	0.282	0.168	1	6	CNST
OAZ1.3	0.00869100443975538	-0.328471326175452	0.953	0.969	1	6	OAZ1
DCUN1D1	0.0087214439558312	0.722924440159434	0.294	0.182	1	6	DCUN1D1
VEZF1	0.00877497858646078	0.467820704752919	0.471	0.323	1	6	VEZF1
ZSCAN26	0.00883986914871586	1.21469739530943	0.106	0.044	1	6	ZSCAN26
TMA16.1	0.00888255328064283	1.10730624648393	0.129	0.058	1	6	TMA16
ITSN2.1	0.00897167928843806	0.518519914345603	0.541	0.409	1	6	ITSN2
NNT-AS1	0.00905960310830124	1.12997032594806	0.153	0.075	1	6	NNT-AS1
RELA.1	0.00908456834475345	0.575489146422841	0.365	0.236	1	6	RELA
MCM6	0.0090894954599895	1.11801657580995	0.118	0.051	1	6	MCM6
MRPL44.2	0.00909460935715466	0.717307719236174	0.259	0.151	1	6	MRPL44
SLAMF6.1	0.00917555034298042	-1.21664011121333	0.106	0.225	1	6	SLAMF6
MALT1	0.00923376196081825	0.795492696504202	0.329	0.213	1	6	MALT1
REV3L	0.00927019701391758	0.715036161973685	0.282	0.174	1	6	REV3L
RANBP2.3	0.00940743086006614	0.497275287298433	0.471	0.334	1	6	RANBP2
GCLM	0.00943855228611188	-1.28457011412932	0.118	0.235	1	6	GCLM
METTL18	0.00953314615435479	0.98691581696586	0.188	0.1	1	6	METTL18
PTPN6.3	0.00954723627713657	-1.08703194294612	0.212	0.339	1	6	PTPN6
CYTH3	0.00956180394817271	0.957640145516259	0.247	0.148	1	6	CYTH3
ZNF524	0.00956710259433798	0.849864228004807	0.224	0.126	1	6	ZNF524
CGGBP1	0.00963840903699333	0.602672338929341	0.435	0.327	1	6	CGGBP1
PI4K2A	0.00972653871499811	-2.35872354172495	0.024	0.113	1	6	PI4K2A
CD3D.5	0.00980863286138622	-3.28291111333794	0.047	0.141	1	6	CD3D
NAP1L4	0.00987254962629095	0.588275076906662	0.529	0.429	1	6	NAP1L4
CTSC.1	0.00992859847473084	-0.67038911965911	0.259	0.403	1	6	CTSC
CAMK4	4.88637552089077e-71	6.68832197293864	0.343	0.004	6.52135677018082e-67	7	CAMK4
SLC40A1	4.21323870069098e-52	6.7029736874338	0.229	0.002	5.62298836994218e-48	7	SLC40A1
TRAT1	2.27929082896966e-50	4.97841655129166	0.343	0.009	3.04194154034291e-46	7	TRAT1
RTKN2	4.89957007443654e-49	7.02282789084061	0.2	0.001	6.538966221343e-45	7	RTKN2
MYB	1.52966669917945e-46	6.56511119023609	0.171	0.001	2.0414931767249e-42	7	MYB
CAVIN1	1.21811006434802e-45	8.30051599222201	0.143	0	1.62568969187887e-41	7	CAVIN1
CD8B	5.78588720987276e-45	6.06592520008644	0.257	0.005	7.72184507029619e-41	7	CD8B
IL7R.4	4.51854712141823e-42	4.51749510670524	0.829	0.113	6.03045298824477e-38	7	IL7R
GATA2	1.11045697664715e-40	6.95734854296416	0.171	0.001	1.48201588103328e-36	7	GATA2
AIF1	5.00826470292007e-40	6.45802805424322	0.2	0.003	6.68403007251712e-36	7	AIF1
CD28	5.24817118327253e-38	6.8751577307723	0.143	0.001	7.00420926119552e-34	7	CD28
PRSS35	5.37454932633592e-38	6.65396107829079	0.143	0.001	7.17287353092792e-34	7	PRSS35
AQP3	3.10042993834239e-36	4.78051343386933	0.314	0.013	4.13783379571176e-32	7	AQP3
CD3G.1	1.29166849195048e-30	3.09890815129821	0.571	0.061	1.72386076935711e-26	7	CD3G
ANGPT1	1.70567574743565e-29	7.52462203181538	0.114	0.001	2.27639485252761e-25	7	ANGPT1
MYCN	1.70567574743565e-29	6.8751577307723	0.114	0.001	2.27639485252761e-25	7	MYCN
DPP4	1.78545211198192e-29	6.07317598081355	0.114	0.001	2.38286438865106e-25	7	DPP4
CD27	1.1685868105327e-28	4.35452528059047	0.286	0.014	1.55959595733694e-24	7	CD27
CD200R1	4.87829605710962e-28	4.58775054071758	0.229	0.009	6.51057391781849e-24	7	CD200R1
CXCR6	1.06162234583962e-27	4.43682275628169	0.286	0.015	1.41684118275756e-23	7	CXCR6
LEF1	2.21234547991738e-26	5.2983446886144	0.257	0.013	2.95259627749773e-22	7	LEF1
FSCN1	3.34929216455685e-25	5.24042466648572	0.143	0.003	4.46996532281757e-21	7	FSCN1
SPINT2.1	6.07571910736903e-25	3.95097628757972	0.314	0.021	8.1086547206947e-21	7	SPINT2
INPP4B	8.91717654079296e-25	4.95327582797906	0.171	0.005	1.19008638113423e-20	7	INPP4B
GP1BB	1.25304668867945e-24	7.02282789084061	0.114	0.001	1.67231611071159e-20	7	GP1BB
NFE2	1.37835663870773e-24	6.19352775835768	0.114	0.001	1.83955477001934e-20	7	NFE2
THEMIS	1.4046969945211e-24	5.89080494456778	0.114	0.001	1.87470860888785e-20	7	THEMIS
MEGF6	1.45906989127653e-24	5.57138183983877	0.114	0.001	1.94727467689766e-20	7	MEGF6
TNFSF8	1.45906989127653e-24	5.57138183983877	0.114	0.001	1.94727467689766e-20	7	TNFSF8
HTR1F	1.51603161168041e-24	5.51922151268937	0.114	0.001	2.02329578894867e-20	7	HTR1F
CCR7.1	6.23016656921239e-24	3.27068780144183	0.457	0.05	8.31478030327086e-20	7	CCR7
CCR6	5.38311573022488e-23	4.95327582797906	0.171	0.006	7.18430625355812e-19	7	CCR6
RAB13	9.40424909109548e-23	6.14205798591194	0.143	0.004	1.2550910836976e-18	7	RAB13
TRIM58	9.67333098279808e-23	5.65336891940579	0.143	0.004	1.29100275296423e-18	7	TRIM58
CD3D.6	1.64137012794511e-22	2.6652208325713	0.686	0.122	2.19057257275554e-18	7	CD3D
NKG7.3	1.52380833555344e-21	-3.46268533131411	0.371	0.987	2.03367460462962e-17	7	NKG7
CCL20	4.60655300599385e-21	5.48537029967629	0.114	0.002	6.14790564179939e-17	7	CCL20
H1F0	4.68218946199763e-21	5.46162131896723	0.114	0.002	6.24885005598203e-17	7	H1F0
RPL34.5	6.61530693260906e-21	1.19713268450551	1	0.999	8.82878863226005e-17	7	RPL34
NELL2.1	1.33562661769937e-20	5.10102561843227	0.2	0.01	1.78252728398158e-16	7	NELL2
RPS12.6	2.02806200194309e-20	1.40573273925108	1	0.999	2.70665154779325e-16	7	RPS12
RPL13.5	7.3511915259397e-20	1.31537988388657	1	0.976	9.81090021051912e-16	7	RPL13
RPS9.3	1.10774950067618e-19	1.48994495077761	1	0.957	1.47840248360243e-15	7	RPS9
RPL37.3	1.39094283324799e-19	1.05165600867038	1	1	1.85635230525277e-15	7	RPL37
RPL11.3	1.90329717609096e-19	1.187595640844	1	0.999	2.540140411211e-15	7	RPL11
RPS2.5	2.83994185649017e-19	1.49686316038521	1	0.997	3.79018640167178e-15	7	RPS2
LDHB.5	2.87575043534655e-19	2.37600112670756	0.914	0.367	3.83797653101351e-15	7	LDHB
ID3	3.69495533673679e-19	2.54414898155774	0.314	0.028	4.93128739240892e-15	7	ID3
RPL32.4	5.3646108525419e-19	1.24274606529519	1	1	7.15960964380242e-15	7	RPL32
RPS18.6	6.19804625028923e-19	1.30357334991799	1	0.999	8.27191252563601e-15	7	RPS18
MGLL	8.64877807321806e-19	4.50786110087087	0.143	0.005	1.15426592165168e-14	7	MGLL
CD5	1.95477159128192e-18	5.22400830692806	0.114	0.003	2.60883816572486e-14	7	CD5
RPL12.5	2.01025945121843e-18	1.33919925424029	1	0.983	2.68289226359611e-14	7	RPL12
IL1B	2.06903211853074e-18	4.97906267373748	0.114	0.003	2.76133026539113e-14	7	IL1B
RPL18A.5	2.12879717538498e-18	1.16896417497563	1	0.997	2.8410927102688e-14	7	RPL18A
CD84.3	5.05828743558593e-18	2.65619721595843	0.514	0.084	6.75079041153298e-14	7	CD84
RPS8.6	5.60629480394129e-18	1.35140234573592	1	0.968	7.48216104534005e-14	7	RPS8
RPS4X.5	5.75786028392133e-18	1.30663822060332	1	0.976	7.68444033492141e-14	7	RPS4X
GZMB.3	6.99967440716063e-18	-6.59973875622407	0.057	0.861	9.34176546379657e-14	7	GZMB
RPS6.4	7.34271068818456e-18	1.1220027722815	1	1	9.79958168445111e-14	7	RPS6
RCAN3.1	9.56582631335885e-18	4.05406004772723	0.2	0.012	1.27665517978087e-13	7	RCAN3
LTB.5	9.76311263678414e-18	3.09174250528954	0.771	0.256	1.30298501250521e-13	7	LTB
SV2A	1.00867200334369e-17	4.39600294027902	0.171	0.009	1.34617365566249e-13	7	SV2A
RPL3.3	1.38697003352729e-17	1.00835317423709	1	0.999	1.85105020674552e-13	7	RPL3
PRF1.4	1.43184530280042e-17	-4.37763405634711	0.143	0.884	1.91094074111744e-13	7	PRF1
RPL9.5	1.48621609309411e-17	1.13766269741702	1	0.993	1.9835039978434e-13	7	RPL9
RPL36.5	1.49226028423696e-17	1.09873611951162	1	0.989	1.99157057534265e-13	7	RPL36
RPS5.2	2.05597208572716e-17	1.3352263073621	1	0.964	2.74390034561146e-13	7	RPS5
EMID1	2.51948976519503e-17	4.42476144260072	0.143	0.006	3.36251104062929e-13	7	EMID1
RETREG1	2.51948976519503e-17	4.42476144260072	0.143	0.006	3.36251104062929e-13	7	RETREG1
RPLP1.4	3.02262965897986e-17	0.943083767731975	1	1	4.03400154287452e-13	7	RPLP1
TYROBP.6	3.22537733535536e-17	-3.68503064485064	0.086	0.903	4.30458859176527e-13	7	TYROBP
RPSA.4	3.63741226363379e-17	1.27852984838318	1	0.976	4.85449040704565e-13	7	RPSA
RPL10.3	5.09933559785e-17	0.96865436626816	1	1	6.80557328889061e-13	7	RPL10
JAML.2	5.84475367108094e-17	3.20591636713242	0.343	0.04	7.80040824942462e-13	7	JAML
TPT1.3	1.11498113317563e-16	0.979913011298995	1	1	1.4880538203362e-12	7	TPT1
RPL36A.4	1.25819617376918e-16	1.52893834253121	1	0.864	1.67918861351235e-12	7	RPL36A
LYL1	1.57360270809343e-16	5.17208089819648	0.2	0.014	2.10013017422149e-12	7	LYL1
EGFL7	2.01767158837604e-16	5.90372682310646	0.114	0.004	2.69278450184666e-12	7	EGFL7
RPS27.4	2.05292079775571e-16	0.988123954723155	1	1	2.73982809668477e-12	7	RPS27
KLRD1.3	2.71723602559668e-16	-2.89947612394605	0.257	0.922	3.62642319976133e-12	7	KLRD1
EFHD2.4	2.82155727131903e-16	-3.01026649838946	0.286	0.912	3.76565033430237e-12	7	EFHD2
RPL35A.3	3.85762779537308e-16	0.885601608926351	1	0.999	5.14839005570492e-12	7	RPL35A
RPS21.5	3.97840405274151e-16	1.0283552960947	1	0.989	5.30957804878882e-12	7	RPS21
GNLY.3	6.28273977567312e-16	-2.50868875563465	0.314	0.974	8.38494450461334e-12	7	GNLY
RPL10A.5	6.49804389253174e-16	1.27635218111116	1	0.957	8.67228937897286e-12	7	RPL10A
RPL19.4	6.97016403762629e-16	0.955108302649213	1	0.998	9.30238092461604e-12	7	RPL19
RPS13.2	9.22724865144459e-16	1.07930857129687	1	0.982	1.2314686050218e-11	7	RPS13
RPL8.3	1.08027992408637e-15	1.17395366183767	1	0.962	1.44174158668567e-11	7	RPL8
RPL5.4	1.18044596569275e-15	1.28208173897128	1	0.974	1.57542318581355e-11	7	RPL5
HOPX.3	1.64833331451161e-15	-4.09284649938732	0.143	0.85	2.1998656415472e-11	7	HOPX
PERP	1.73519236138499e-15	3.59106394985674	0.229	0.019	2.31578772550441e-11	7	PERP
RPL13A.3	2.49646262397533e-15	0.958640726892472	1	0.998	3.33177901795748e-11	7	RPL13A
RPL22.3	2.88243599656299e-15	1.36760703859846	1	0.899	3.84689908101297e-11	7	RPL22
RPS28.3	3.32849569147104e-15	0.892126996532943	1	0.999	4.44221034983725e-11	7	RPS28
RPS15A.3	4.67669764691089e-15	0.879733240814305	1	0.999	6.24152067956728e-11	7	RPS15A
RPL39.5	5.71040459453992e-15	1.44344847157413	0.971	0.884	7.62110597187298e-11	7	RPL39
LMO2	8.66119377121969e-15	6.06592520008643	0.114	0.004	1.15592292070698e-10	7	LMO2
SIT1	1.02541438079734e-14	4.42476144260072	0.114	0.004	1.36851803261213e-10	7	SIT1
SLAMF1	1.03676574499947e-14	4.45030798165416	0.114	0.004	1.38366756327629e-10	7	SLAMF1
MEIS1	1.03676574499947e-14	4.45030798165416	0.114	0.004	1.38366756327629e-10	7	MEIS1
CBFA2T3	1.06067730479026e-14	4.42476144260072	0.114	0.004	1.41557993097309e-10	7	CBFA2T3
BCAT1	1.08460267398788e-14	4.26753671485169	0.114	0.004	1.44751072870423e-10	7	BCAT1
PPFIBP1	1.08460267398788e-14	4.26753671485169	0.114	0.004	1.44751072870423e-10	7	PPFIBP1
RPS15.3	1.35097211728678e-14	0.816028904617594	1	1	1.80300738773094e-10	7	RPS15
FGFBP2.5	1.58562256635876e-14	-6.67742087388922	0.057	0.771	2.1161718770624e-10	7	FGFBP2
RPS29.4	1.71881613701073e-14	1.09037324169926	1	0.966	2.29393201645452e-10	7	RPS29
BEX3.1	1.75114454720272e-14	3.60965762918935	0.2	0.016	2.33707751269676e-10	7	BEX3
CST7.4	1.91442897142889e-14	-2.7119693354174	0.286	0.905	2.554996905269e-10	7	CST7
RPS14.3	1.96903265576456e-14	0.89925199057484	1	0.999	2.62787098238338e-10	7	RPS14
RPS23.4	2.72630490023236e-14	1.11208593580605	1	0.979	3.63852651985011e-10	7	RPS23
RPL17.4	3.28438222975771e-14	0.89339082681144	1	0.998	4.38333652383464e-10	7	RPL17
PASK	4.07986971231013e-14	5.08126092698797	0.229	0.022	5.44499411804909e-10	7	PASK
GNA15	4.77588584814184e-14	4.84482580472958	0.143	0.008	6.3738972529301e-10	7	GNA15
RPL28.6	8.82483306694231e-14	1.10944390690125	1	0.995	1.17776222111412e-09	7	RPL28
RPL7.3	9.60578282376362e-14	1.26731365437476	1	0.947	1.28198777565949e-09	7	RPL7
RPLP0.3	9.81489358755978e-14	1.69896852658056	1	0.835	1.30989569819573e-09	7	RPLP0
EIF3E.3	9.87394648227494e-14	2.14683734663318	0.886	0.516	1.31777689752441e-09	7	EIF3E
CCL4.4	1.17530558402423e-13	-5.55982514684135	0.2	0.834	1.56856283243874e-09	7	CCL4
RPS16.3	1.70837956217695e-13	1.09539310498201	1	0.987	2.28000336368135e-09	7	RPS16
RPL35.3	1.72797605656597e-13	0.909782585554181	1	0.987	2.30615684509295e-09	7	RPL35
RPL7A.3	1.74512957657662e-13	0.811297372051504	1	0.999	2.32904993289916e-09	7	RPL7A
TRAC.2	2.09481024519113e-13	2.86094346370129	0.657	0.222	2.79573375323209e-09	7	TRAC
RPS19.4	2.87641841323273e-13	0.738558217622122	1	1	3.8388680143004e-09	7	RPS19
IL4I1	3.67651366664011e-13	4.13039477081881	0.143	0.009	4.9066751394979e-09	7	IL4I1
RPS3A.3	4.2533178974388e-13	0.975077972997989	1	0.996	5.67647806592182e-09	7	RPS3A
FLT3LG.2	4.73974522466925e-13	2.62847539744781	0.486	0.107	6.32566397684359e-09	7	FLT3LG
EEF1A1.4	5.02213423350987e-13	0.959758351059563	1	0.984	6.70254034804227e-09	7	EEF1A1
RPS20.2	5.02733441326754e-13	1.27191110675606	1	0.912	6.70948050794686e-09	7	RPS20
RPL26.3	5.27265734134333e-13	0.741722796261606	1	0.995	7.0368884877568e-09	7	RPL26
RPL29.3	8.16364443903453e-13	0.846631582013944	1	0.998	1.08951998683355e-08	7	RPL29
KLRF1.3	8.64482698878286e-13	-5.69940567747559	0.029	0.702	1.15373860992296e-08	7	KLRF1
CD247.4	9.20845059261293e-13	-2.70451775267714	0.343	0.838	1.22895981609012e-08	7	CD247
RPS24.4	1.04010142692695e-12	0.821273524660826	1	0.998	1.38811936437671e-08	7	RPS24
SPI1	1.63406372738325e-12	4.48394462773177	0.143	0.009	2.18082145056569e-08	7	SPI1
LGALS3.2	1.79272179050791e-12	3.13233676893631	0.371	0.067	2.39256650161185e-08	7	LGALS3
RPL37A.3	2.12265349922043e-12	0.812013235040961	1	0.996	2.83289336005958e-08	7	RPL37A
ACSM3	3.07641380136481e-12	4.10533833787172	0.114	0.006	4.10578185930147e-08	7	ACSM3
PDE3B.2	3.70867461218983e-12	2.46310171597157	0.486	0.113	4.94959713742854e-08	7	PDE3B
EEF1G.4	4.8165021206431e-12	1.36439499594573	0.971	0.867	6.42810373021028e-08	7	EEF1G
RPL30.4	5.74100626066607e-12	0.909113456993416	1	0.978	7.66194695548493e-08	7	RPL30
GZMK.4	6.11272797581895e-12	3.1040729179533	0.429	0.093	8.15804675652796e-08	7	GZMK
RPS27A.4	6.29203362864439e-12	0.57919608567648	1	1	8.3973480807888e-08	7	RPS27A
FCGR3A.4	8.11885823887702e-12	-3.60075972342253	0.229	0.759	1.08354282056053e-07	7	FCGR3A
CMTM8	9.82916539974335e-12	3.88342223067476	0.143	0.01	1.31180041424975e-07	7	CMTM8
MRPS33	1.08763469468616e-11	2.0464236262639	0.571	0.15	1.45155726352815e-07	7	MRPS33
RPL14.3	1.24054770553658e-11	0.697866526418911	1	0.996	1.65563496780912e-07	7	RPL14
CNN2.4	1.68913620290442e-11	2.03787223281534	0.6	0.168	2.25432117639624e-07	7	CNN2
RPS7.3	1.93095132352281e-11	0.6445197527007	1	0.997	2.57704763637354e-07	7	RPS7
GZMA.5	2.06597990401142e-11	-3.23180691196877	0.2	0.771	2.75725677989364e-07	7	GZMA
FAM102A.5	2.22151160115663e-11	1.88250498772284	0.657	0.199	2.96482938290364e-07	7	FAM102A
TNFRSF10A	2.38990739447274e-11	2.92621377069795	0.229	0.027	3.18957040866332e-07	7	TNFRSF10A
CCR5	2.75775089605467e-11	3.95954647758175	0.114	0.006	3.68049434587457e-07	7	CCR5
PRSS57	2.93101163306316e-11	5.44248193682093	0.143	0.011	3.9117281254861e-07	7	PRSS57
GPR171.4	4.95558729827229e-11	2.54447820609714	0.514	0.132	6.6137268082742e-07	7	GPR171
FXYD5.4	5.33208367106757e-11	1.39294878647182	0.943	0.605	7.11619886740678e-07	7	FXYD5
